MGI_ID,MGI_Symbol
MGI:3584516,Lrp3
MGI:3584518,A630010A05Rik
MGI:3584519,Accsl
MGI:3584522,Ifi214
MGI:3584526,Zfp607a
MGI:3584533,Spink10
MGI:3586330,4930474N05Rik
MGI:3586824,Epha10
MGI:3586838,1810020O05Rik
MGI:3587025,Cdkl4
MGI:3587728,Acsbg2
MGI:3588184,Iqank1
MGI:3588186,Trim80
MGI:3588188,4930432M17Rik
MGI:3588190,Slc47a2
MGI:3588191,B020011L13Rik
MGI:3588192,Rtl4
MGI:3588193,Rnf223
MGI:3588194,Prdm14
MGI:3588195,Adamts17
MGI:3588196,3425401B19Rik
MGI:3588197,Vrtn
MGI:3588198,Cdh19
MGI:3588199,Cntnap3
MGI:3588200,Awat1
MGI:3588201,Erich1
MGI:3588202,Fam71a
MGI:3588203,Gabrr3
MGI:3588204,Zfp382
MGI:3588205,Zfp551
MGI:3588206,Rfx8
MGI:3588207,Dnaaf3
MGI:3588208,Krt39
MGI:3588209,Krt77
MGI:3588210,Ldlrad2
MGI:3588211,Magea10
MGI:3588212,Erich6
MGI:3588213,Cibar2
MGI:3588214,Rufy4
MGI:3588215,Tubal3
MGI:3588216,Ube2u
MGI:3588217,Usp51
MGI:3588218,F830016B08Rik
MGI:3588220,Vmn2r66
MGI:3588221,A230072I06Rik
MGI:3588222,4931408C20Rik
MGI:3588225,Ccdc160
MGI:3588226,B020031M17Rik
MGI:3588227,G430095P16Rik
MGI:3588230,I0C0044D17Rik
MGI:3588232,Cldn34b4
MGI:3588236,B020004C17Rik
MGI:3588238,Pramel17
MGI:3588239,Ccdc194
MGI:3588240,Ccdc92b
MGI:3588241,Spata31d1c
MGI:3588243,Smim9
MGI:3588246,Tmem253
MGI:3588247,Bex6
MGI:3588251,2210017I01Rik
MGI:3588253,7420426K07Rik
MGI:3588256,9230019H11Rik
MGI:3588259,9430078G10Rik
MGI:3588262,Btg1b
MGI:3588263,Muc3a
MGI:3588265,Btg1c
MGI:3588266,Fbxw25
MGI:3588267,Clec4b2
MGI:3588268,Gnat3
MGI:3588270,Mrgprx2
MGI:3588271,9130409I23Rik
MGI:3588272,Zfp872
MGI:3588284,I830077J02Rik
MGI:3588286,4930415L06Rik
MGI:3588287,4932429P05Rik
MGI:3588288,4930596D02Rik
MGI:3588289,Spink11
MGI:3588290,Ubtfl1
MGI:3588304,Adam26b
MGI:3589109,Sgpp2
MGI:3589112,Tomm40l
MGI:3033850,Defb42
MGI:3589281,Ccl26
MGI:3590554,BC055324
MGI:3590652,Txlng
MGI:2679229,Elane
MGI:3603030,Nacad
MGI:3603158,Tmem120b
MGI:3603204,Piezo1
MGI:3603344,Ankrd37
MGI:3603594,Flrt2
MGI:3603750,B930094E09Rik
MGI:3603756,Primpol
MGI:3603813,Kctd18
MGI:3603816,Gpat3
MGI:3603820,Tctn1
MGI:3603821,Zmynd15
MGI:3603828,Mroh8
MGI:3604804,Mfsd12
MGI:3605040,Lrrc24
MGI:3605068,Insyn2a
MGI:3605069,Il20ra
MGI:3605071,Ypel4
MGI:3605073,Slc28a1
MGI:2388365,Otop2
MGI:3605234,BC049715
MGI:3605455,Acaa1b
MGI:3605542,Hexdc
MGI:3605543,Fam222a
MGI:3605548,Spin2c
MGI:3605549,Adgb
MGI:3605620,Gbp9
MGI:3605624,Slc22a29
MGI:3605626,Prr36
MGI:3605641,Shisa7
MGI:2446270,Pced1b
MGI:3605764,Prss45
MGI:3605773,Fam166a
MGI:3605801,Angptl7
MGI:3605986,Rad54b
MGI:3606001,Apol9a
MGI:3606042,Zfp784
MGI:3606051,Sowahc
MGI:3606062,Pcyox1l
MGI:3606068,Fmo9
MGI:3606076,Ccdc113
MGI:3606143,Gcnt7
MGI:3606159,Tmem243
MGI:3606192,H2aj
MGI:3606200,Mgat5b
MGI:3606211,Ssc5d
MGI:3606212,Rbbp8nl
MGI:3606214,Lpcat2
MGI:3606242,Nostrin
MGI:3606476,Erfe
MGI:3606480,Slc10a4
MGI:3606482,Colec10
MGI:3606484,Kdm4d
MGI:3606486,Btn2a2
MGI:3606488,Ccdc73
MGI:3606565,Fam167a
MGI:3606571,Stac3
MGI:3606573,Gdpd4
MGI:3606576,Cdnf
MGI:3606579,D630003M21Rik
MGI:3606604,Tas2r137
MGI:3606746,Bex4
MGI:3607704,Slc22a15
MGI:3607706,Tmem130
MGI:3607710,Mslnl
MGI:3607711,Abhd16b
MGI:3607712,Krt73
MGI:3607714,Slc15a5
MGI:3607715,Sertm1
MGI:3607716,E130311K13Rik
MGI:3607717,4933402J07Rik
MGI:3607720,Dnaaf6b
MGI:3607777,Ccdc63
MGI:3607779,Tmem145
MGI:3607784,Map6d1
MGI:3607786,Gfral
MGI:3607787,Spata21
MGI:3607791,Rft1
MGI:3608323,Prss58
MGI:3608324,Selenov
MGI:3608325,Pdzd7
MGI:3608327,Marchf11
MGI:3608341,Gapt
MGI:3608347,Zfp385c
MGI:3608413,Rhbdl2
MGI:3608415,9830107B12Rik
MGI:3608416,Elfn2
MGI:3609239,Mrap2
MGI:3609241,Lonrf1
MGI:3609243,Isoc2a
MGI:3609245,Tmem132b
MGI:3609246,Lingo3
MGI:3609248,5730409E04Rik
MGI:3609260,Chrna10
MGI:3609653,Nckap5l
MGI:3610311,Rnf217
MGI:3610314,Scimp
MGI:3610315,Ksr2
MGI:3610364,Rbm24
MGI:3611233,Tox2
MGI:3611446,Rapgefl1
MGI:3611448,Bin2
MGI:3611450,Mettl21c
MGI:3611451,Efcc1
MGI:2180566,Pnma5
MGI:3611575,Cfhr2
MGI:3611585,Defa39
MGI:3611747,Cyp4a12b
MGI:3612067,Pp2d1
MGI:3612184,Ccdc8
MGI:3612188,Iqck
MGI:3612190,Trim72
MGI:3612191,Nlrc5
MGI:3612240,Lsmem2
MGI:3612242,Iho1
MGI:3612244,Kcnmb3
MGI:3612246,Tmprss9
MGI:3612287,Cyp2c68
MGI:3612288,Cyp2c67
MGI:3612340,Ehbp1l1
MGI:3612342,Vmn1r90
MGI:3612447,Rbm8a2
MGI:3612471,Rps23rg1
MGI:3612676,Ccdc68
MGI:3612701,Spdye4b
MGI:3612702,C130026I21Rik
MGI:3612790,Klhl32
MGI:3612791,Kir3dl2
MGI:3612860,Phyhd1
MGI:3612873,Zfp953
MGI:3613386,Rhox4c
MGI:3613388,Rhox4d
MGI:3613390,Rhox4e
MGI:3613392,Rhox4f
MGI:3613394,Rhox4g
MGI:3613460,Hbq1b
MGI:3613651,Rgs22
MGI:3613655,CN725425
MGI:3613666,Ano3
MGI:3613669,Shf
MGI:3613677,Shank1
MGI:3614797,Ripply1
MGI:3614952,Kncn
MGI:3615275,Klk13
MGI:3615306,Pet100
MGI:3615324,Pinlyp
MGI:3615329,Hhla1
MGI:3615331,Zfp973
MGI:3615333,E330014E10Rik
MGI:3615348,Smok3b
MGI:3615484,Tagap
MGI:3615492,Timm8a2
MGI:3616076,Cyp2w1
MGI:3616079,Dnaaf5
MGI:3616080,CK137956
MGI:3616082,Ly6g6f
MGI:3616084,Sec14l5
MGI:3616086,Kcng1
MGI:3616088,Ogdhl
MGI:3616091,Fer1l5
MGI:3616441,Cypt1
MGI:3616459,Cypt14
MGI:3616461,Cypt15
MGI:3617840,Cpa2
MGI:3617843,Gal3st3
MGI:3617846,Ankrd34a
MGI:3617848,Sec14l3
MGI:3617850,Pnpla1
MGI:3617853,Ms4a15
MGI:3618288,Akap14
MGI:3618290,Doxl2
MGI:3618292,Ccdc185
MGI:3618339,Fcrl6
MGI:3618859,Fam163a
MGI:3618860,BC107364
MGI:3618861,BC048562
MGI:3621440,Zfp938
MGI:3622079,Krtap4-1
MGI:3622649,Sh2d1b2
MGI:3620621,Glipr1l3
MGI:3624119,Clec4a4
MGI:3625331,Abca17
MGI:3629968,Krt40
MGI:3630303,AY761185
MGI:3630308,Rsph3b
MGI:3630329,Qrfp
MGI:3630381,Defa23
MGI:3630385,Defa25
MGI:3630383,Defa24
MGI:3630390,Defa26
MGI:3639039,Defa22
MGI:3639121,Dmrtc1b
MGI:3639495,Dok6
MGI:3639762,Dnah7c
MGI:2450535,Pilrb2
MGI:3641425,Ifna14
MGI:3652571,Ctcfl
MGI:3654828,Dact3
MGI:3655979,Igflr1
MGI:3641617,Ccdc152
MGI:3641656,Gm10801
MGI:3641657,Gm10800
MGI:3641687,Gm10720
MGI:3641688,Gm10721
MGI:3641690,Gm10719
MGI:3641723,Ect2l
MGI:3641725,Gm10142
MGI:3641738,Gm9925
MGI:3641772,Gm16506
MGI:3641784,Gm10024
MGI:3641805,Trpc5os
MGI:3641833,Gm10634
MGI:3641855,Gm9833
MGI:3641861,Zfp831
MGI:3641874,Gm10209
MGI:3641889,Gm10334
MGI:3641900,Gm10471
MGI:3641910,Gm9839
MGI:3641921,Gm10277
MGI:3641941,Gm10309
MGI:3641969,Gm10340
MGI:3641988,Gm9997
MGI:3641994,3110082J24Rik
MGI:3642000,Gm10491
MGI:3642001,Gm10490
MGI:3642024,Gm10722
MGI:3642025,G530012D18Rik
MGI:3642028,Gm10718
MGI:3642031,Gm10717
MGI:3642034,Trappc3l
MGI:3642043,Gm9789
MGI:3642046,Gm10770
MGI:3642099,Gm10217
MGI:3642128,AB010352
MGI:3642136,Gm10767
MGI:3642164,Gm10461
MGI:3642175,Gm10061
MGI:3642183,Gm10272
MGI:3642207,Gm10234
MGI:3642232,Nps
MGI:3642237,Gm10190
MGI:3642241,Gm15155
MGI:3642260,Tigit
MGI:3642289,Prr33
MGI:3642323,Gm10320
MGI:3642324,Gm10775
MGI:3642358,Gm10521
MGI:3642359,Gm10153
MGI:3642365,Gm10203
MGI:3642370,Apela
MGI:3642376,Gm10715
MGI:3642386,Gm9774
MGI:3642388,Gm10100
MGI:3642397,Gm9955
MGI:3642406,Zfp997
MGI:3642415,Gm10665
MGI:3642419,Gm10663
MGI:3642432,Gm10181
MGI:3642445,H2ab1
MGI:3642498,A730071L15Rik
MGI:3642507,Gm10643
MGI:3642511,Spink13
MGI:3642547,Gm10130
MGI:3642556,Gm10267
MGI:3642587,Gm10668
MGI:3642588,Vmn1r114
MGI:3642604,Gm10542
MGI:3642607,Gm10198
MGI:3642630,Gm10563
MGI:3642641,Gm10670
MGI:3642676,Gm10338
MGI:3642684,Cep85l
MGI:3642748,Zfp882
MGI:3642760,Gm10662
MGI:3642763,Vmn1r159
MGI:3642767,Cldn25
MGI:3642776,Vmn2r65
MGI:3642780,Defa27
MGI:3642786,Myocos
MGI:3642801,Gm9999
MGI:3642803,Gm10033
MGI:3642815,Gm10139
MGI:3642816,Ctxn3
MGI:3642827,Gm10271
MGI:3642857,Ddx43
MGI:3642868,Gm10799
MGI:3642884,Gm10160
MGI:3642896,Gm10710
MGI:3642918,Gm10840
MGI:3642919,Lce3d
MGI:3642927,Gm5751
MGI:3642940,Fthl17b
MGI:3642941,Fthl17f
MGI:3642949,Gm6465
MGI:3642958,Erfl
MGI:3642959,Phldb3
MGI:3642960,Cyp2c54
MGI:3642968,Vmn1r257
MGI:3642986,Vmn2r8
MGI:3642989,Triml2
MGI:3642994,Zfp936
MGI:3642995,Vsig8
MGI:3642998,Rergl
MGI:3643023,Gm9376
MGI:3643045,Vmn2r121
MGI:3643058,Kbtbd6
MGI:3643069,H2al1o
MGI:3643086,Vmn2r50
MGI:3643087,Pabpc4l
MGI:3643088,Vmn2r44
MGI:3643092,Neurl1b
MGI:3643093,Vmn2r9
MGI:3643098,Lypd11
MGI:3643121,Kctd21
MGI:3643129,Vmn2r67
MGI:3643133,Gm4924
MGI:3643162,Gm5916
MGI:3643170,Gm5065
MGI:3643198,Gm7168
MGI:3643199,Gm6760
MGI:3643232,Gm5785
MGI:3643237,Gm6358
MGI:3643256,Gm7358
MGI:3643273,H2al1j
MGI:3643278,Gpr52
MGI:3643290,Fbxw22
MGI:3643293,Sfta2
MGI:3643294,Esp6
MGI:3643318,Zfp994
MGI:3643319,Gm4846
MGI:3643320,Gm4847
MGI:3643326,Gm8180
MGI:3643357,Gm6309
MGI:3643366,Gm10654
MGI:3643367,Vmn2r84
MGI:3643376,Gm6600
MGI:3643379,Smim22
MGI:3643383,Calhm1
MGI:3643396,B230307C23Rik
MGI:3643407,Gm5152
MGI:3643428,Gm6020
MGI:3643438,Vmn1r152
MGI:3643446,Gm7932
MGI:3643454,Gm7247
MGI:3643456,Gm6871
MGI:3643480,Scgb1b7
MGI:3643488,Defb26
MGI:3643491,Insyn2b
MGI:3643507,Gm5767
MGI:3643515,Myh15
MGI:3643519,Gm5460
MGI:3643524,Gm9040
MGI:3643534,Angptl8
MGI:3643535,Vmn1r128
MGI:3643566,Gm5617
MGI:3643569,Gm4952
MGI:3643573,Gm6763
MGI:3643580,Epp13
MGI:3643591,Gm8212
MGI:3643613,Zscan4e
MGI:3643620,Cks1brt
MGI:3643623,Cntnap5a
MGI:3643645,Gm5930
MGI:3643647,Gm4737
MGI:3643666,Gm8764
MGI:3643681,Gm5096
MGI:3643685,Gm5724
MGI:3643719,Scgb2b33
MGI:3643726,Gm16430
MGI:3643747,Vmn2r59
MGI:3643758,Mylk4
MGI:3643769,Gm8797
MGI:3643774,H2al1n
MGI:3643777,Gm4861
MGI:3643785,Scgb2b10
MGI:3643794,Eif1ad8
MGI:3643798,Aadacl2fm3
MGI:3643799,Gm8297
MGI:3643806,Vmn2r11
MGI:3643810,Zscan18
MGI:3643814,Gm4841
MGI:3643822,Vmn2r108
MGI:3643828,Gm8220
MGI:3643862,Gm5934
MGI:3643869,Spopfm1
MGI:3643877,Vmn2r74
MGI:3643879,Vmn2r77
MGI:3643902,Gnptab
MGI:3643909,Gm5901
MGI:3643932,Ms4a4a
MGI:3643982,Mageb6b1
MGI:3643995,Vmn2r3
MGI:3644000,Gm9008
MGI:3644008,Ccdc85c
MGI:3644018,Eif1ad10
MGI:3644026,Fam169b
MGI:3644030,Ttll2
MGI:3644032,Vmn2r103
MGI:3644039,Gm8237
MGI:3644062,Dcpp2
MGI:3644077,Gm7592
MGI:3644079,Gm6217
MGI:3644100,Gm6570
MGI:3644103,Gm6551
MGI:3644133,Zbtb42
MGI:3644166,Iqcj
MGI:3644206,Efcab8
MGI:3644212,Atp6v1fnb
MGI:3644213,Gm9048
MGI:3644216,Gm9049
MGI:3644226,Eif4a3l1
MGI:3644231,Scgb1b29
MGI:3644233,Scgb1b3
MGI:3644247,Gm6460
MGI:3644254,Gm5861
MGI:3644264,Vmn1r142
MGI:3644269,C1s2
MGI:3644284,Spopfm3
MGI:3644285,Ctag2l1
MGI:3644289,Vmn1r143
MGI:3644292,Vmn2r112
MGI:3644318,Gm4922
MGI:3644326,Vmn1r170
MGI:3644349,Vmn1r163
MGI:3644381,Vmn1r20
MGI:3644387,Gm7970
MGI:3644394,Vmn1r151
MGI:3644395,Vmn1r245
MGI:3644396,Vmn1r249
MGI:3644398,Vmn1r244
MGI:3644400,Ace3
MGI:3644405,Defb23
MGI:3644409,Gm4767
MGI:3644421,Vmn1r167
MGI:3644430,Gm8257
MGI:3644439,Gm6176
MGI:3644466,Lipo2
MGI:3644472,Cdc20b
MGI:3644476,Zfp937
MGI:3644478,Defb47
MGI:3644480,Vmn2r53
MGI:3644483,Vmn2r120
MGI:3644494,Vmn1r139
MGI:3644514,Vmn2r96
MGI:3644536,Gm7609
MGI:3644540,Vmn2r99
MGI:3644556,Gm6268
MGI:3644559,Vmn2r83
MGI:3644562,Sgo2b
MGI:3644563,Acp4
MGI:3644578,Gm6482
MGI:3644580,Rad51ap2
MGI:3644593,Klhl33
MGI:3644602,Vmn2r110
MGI:3644638,Gm8247
MGI:3644639,Gm8246
MGI:3644645,Vmn2r25
MGI:3644668,Prlh
MGI:3644682,Vmn1r104
MGI:3644685,Otud6a
MGI:3644687,Gm5415
MGI:3644688,Csta3
MGI:3644691,Spink7
MGI:3644747,Rpl32l
MGI:3644757,A26c2
MGI:3644765,Cldn34c2
MGI:3644767,Gml
MGI:3644774,Pabpc1l2b
MGI:3644800,Vmn1r34
MGI:3644802,Vmn1r39
MGI:3644807,Vmn1r252
MGI:3644833,Gm6993
MGI:3644875,H2ab3
MGI:3644904,Scgb2b15
MGI:3644906,Gm4756
MGI:3644953,Gm4951
MGI:3644957,Cyp2ab1
MGI:3644960,Ces3b
MGI:3644980,H2ab2
MGI:3644991,Gm15013
MGI:3645033,Defa42
MGI:3645057,Rbm46
MGI:3645064,Gm5108
MGI:3645072,Vmn2r91
MGI:3645076,Vmn2r90
MGI:3645078,Gm7879
MGI:3645090,Nhsl2
MGI:3645096,Gm10037
MGI:3645124,Cstdc4
MGI:3645126,Pwwp4c
MGI:3645135,Gm5862
MGI:3645177,Scgb2b12
MGI:3645197,Gm5965
MGI:3645205,Gm5431
MGI:3645211,Lipt1
MGI:3645218,Trim43a
MGI:3645242,Ccer2
MGI:3645243,Rgs21
MGI:3645244,Vmn1r60
MGI:3645246,Sult2a7
MGI:3645257,Gm6657
MGI:3645271,Vmn2r97
MGI:3645276,Gm5737
MGI:3645287,Wdr49
MGI:3645299,Gm9241
MGI:3645300,Krtap10-10
MGI:3645314,Vmn2r18
MGI:3645327,Zfp977
MGI:3645330,Eef1akmt3
MGI:3645344,Gm5105
MGI:3645359,Cc2d2b
MGI:3645380,Gm8369
MGI:3645398,Fer1l6
MGI:3645411,Gm8005
MGI:3645415,Zfp660
MGI:3645425,Vmn1r118
MGI:3645447,Zscan4b
MGI:3645468,Vmn2r28
MGI:3645471,Vmn1r129
MGI:3645495,Alkal1
MGI:3645498,Gm4981
MGI:3645501,Cldn34c3
MGI:3645508,Cyp4f40
MGI:3645524,Vmn1r224
MGI:3645553,Gm6833
MGI:3645555,Vmn1r12
MGI:3645559,Gm9112
MGI:3645575,Pwwp4d
MGI:3645591,Vmn2r93
MGI:3645601,Gm6882
MGI:3645605,Vmn1r115
MGI:3645613,Platr25
MGI:3645619,Mansc4
MGI:3645635,Gm8871
MGI:3645650,Lce3a
MGI:3645655,Gm5849
MGI:3645665,Calhm3
MGI:3645677,Tdpoz8
MGI:3645678,Flg2
MGI:3645688,Gm5111
MGI:3645690,Gm5741
MGI:3645692,Vmn1r254
MGI:3645714,Slc22a28
MGI:3645736,Scgb1b12
MGI:3645739,Gm6401
MGI:3645743,Prr23a1
MGI:3645750,Gm8094
MGI:3645760,Vmn1r173
MGI:3645763,C2cd4a
MGI:3645767,Rnf212
MGI:3645788,Pabpc1l2a
MGI:3645789,Phf11b
MGI:3645792,Gm5773
MGI:3645796,Vmn2r87
MGI:3645807,Vmn1r240
MGI:3645811,Vmn1r111
MGI:3645826,Ctag2l2
MGI:3645847,Gm8882
MGI:3645854,Sult2a4
MGI:3645855,Obox8
MGI:3645856,Pnmal2
MGI:3645873,Sult2a3
MGI:3645888,Gm6712
MGI:3645892,Vmn2r1
MGI:3645902,Lekr1
MGI:3645915,Esp1
MGI:3645930,Fam124a
MGI:3645933,Tm4sf19
MGI:3645937,Prr23a2
MGI:3645954,Zscan4d
MGI:3645972,Sult3a2
MGI:3645983,Gm7347
MGI:3645984,Skor2
MGI:3646000,Gm5945
MGI:3646006,Gm5148
MGI:3646013,Cntnap5c
MGI:3646034,Gm5165
MGI:3646060,Gm5622
MGI:3646066,Gm7929
MGI:3646080,Spata31d1b
MGI:3646098,Gm5678
MGI:3646099,Etv3l
MGI:3646103,Gm6676
MGI:3646113,Gm9903
MGI:3646131,Gm8082
MGI:3646139,Vmn1r157
MGI:3646143,Vmn1r158
MGI:3646156,Gm4894
MGI:3646165,Vmn1r57
MGI:3646178,Gm7356
MGI:3646197,Gm5941
MGI:3646200,Vmn2r35
MGI:3646208,Btbd8
MGI:3646212,Gm6034
MGI:3646213,Gm8773
MGI:3646222,Gm5771
MGI:3646223,Defb48
MGI:3646229,Krtap27-1
MGI:3646230,Clrn2
MGI:3646231,Obox7
MGI:3646233,Cyp4f17
MGI:3646247,Gm5624
MGI:3646257,Kif19b
MGI:3646267,Smr2l
MGI:3646269,Erich4
MGI:3646280,Tmem217
MGI:3646281,Tmem200c
MGI:3646283,Gm6337
MGI:3646292,Gm5820
MGI:3646296,Ceacam3
MGI:3646298,Gm6169
MGI:3646315,Gm9918
MGI:3646318,Gm5478
MGI:3646320,Gm5475
MGI:3646321,Vmn2r80
MGI:3646322,Gm5935
MGI:3646333,Aadacl2
MGI:3646343,Tmem200b
MGI:3646354,Gm8068
MGI:3646373,Cyp3a57
MGI:3646380,Gm4787
MGI:3646390,Gm6356
MGI:3646410,Ifi206
MGI:3646420,Dcpp3
MGI:3646425,Tpbgl
MGI:3646433,Vmn2r73
MGI:3646434,Cfhr4
MGI:3646439,Vmn2r20
MGI:3646447,Scgb1b19
MGI:3646456,Vmn2r-ps158
MGI:3646464,Mageb6b2
MGI:3646467,Foxl3
MGI:3646469,Agbl1
MGI:3646472,Vmn2r71
MGI:3646487,Gm5797
MGI:3646490,Zfp964
MGI:3646513,Gm7827
MGI:3646522,Vmn2r82
MGI:3646525,Defb46
MGI:3646527,Gm6040
MGI:3646547,Frmpd3
MGI:3646561,Gm7075
MGI:3646563,Gm16434
MGI:3646570,Ube2dnl1
MGI:3646576,Vmn1r255
MGI:3646587,Samt2
MGI:3646594,Eif4a3l2
MGI:3646596,Gm7945
MGI:3646599,Pramel45
MGI:3646642,Siglec15
MGI:3646659,Fbxw24
MGI:3646662,Fbxw26
MGI:3646663,Gm5458
MGI:3646667,Gm5134
MGI:3646674,Vmn2r116
MGI:3646688,Defa28
MGI:3646700,Amt
MGI:3646711,Vmn2r109
MGI:3646715,Gm5799
MGI:3646735,Cyp2b23
MGI:3646757,Cldn20
MGI:3646759,Zfp947
MGI:3646771,Gal3st2c
MGI:3646776,Gm4779
MGI:3646788,Gm5426
MGI:3646793,Gm5269
MGI:3646821,Vmn1r155
MGI:3646826,Vmn2r23
MGI:3646829,Teddm1b
MGI:3646832,Scgb2b30
MGI:3646853,Trim5
MGI:3646861,Gm8126
MGI:3646865,Gm8127
MGI:3646882,Vmn2r79
MGI:3646885,Wdr93
MGI:3646919,Fignl2
MGI:3646939,Gm5414
MGI:3646952,Spink14
MGI:3646958,Gm5244
MGI:3646959,Lrrc74a
MGI:3646964,Fscb
MGI:3646965,Vmn2r85
MGI:3646973,Vmn2r105
MGI:3646979,Gm8229
MGI:3646999,Gm7324
MGI:3647008,Gm7489
MGI:3647009,Vmn1r132
MGI:3647029,Gm6133
MGI:3647034,Vmn2r111
MGI:3647038,Gm5128
MGI:3647046,Tmem170b
MGI:3647050,Vmn2r60
MGI:3647079,Zscan25
MGI:3647101,Eif1ad18
MGI:3647107,Vmn2r63
MGI:3647127,Dupd1
MGI:3647143,Gm9046
MGI:3647146,Gm9045
MGI:3647148,Gm9044
MGI:3647149,Esp15
MGI:3647159,Gm6614
MGI:3647173,Spag11b
MGI:3647176,Defb33
MGI:3647179,Gm16440
MGI:3647180,Defb43
MGI:3647188,Olfr715b
MGI:3647191,Gm5155
MGI:3647193,Vmn2r17
MGI:3647194,Vmn2r16
MGI:3647196,Lilra5
MGI:3647206,Vmn1r251
MGI:3647235,Vmn2r115
MGI:3647238,Gm6902
MGI:3647255,Gm6377
MGI:3647272,Gm5926
MGI:3647273,Adam34l
MGI:3647274,Gm5347
MGI:3647277,Gm6569
MGI:3647279,Ifnl2
MGI:3647286,Gm5136
MGI:3647287,Vmn1r94
MGI:3647289,Gm4988
MGI:3647303,Vmn1r113
MGI:3647308,Lipo1
MGI:3647340,Vmn1r120
MGI:3647341,Vmn1r122
MGI:3647347,Pate9
MGI:3647352,Gm5142
MGI:3647365,Trim43c
MGI:3647394,Gm6592
MGI:3647444,Vmn2r19
MGI:3647449,Gm7980
MGI:3647461,Gm16451
MGI:3647466,Gm8138
MGI:3647471,Tmem249
MGI:3647476,Gm7579
MGI:3647482,Meiosin
MGI:3647514,Gm7030
MGI:3647519,Urad
MGI:3647524,Gm8374
MGI:3647530,Vmn2r24
MGI:3647531,Catspere1
MGI:3647547,Gimd1
MGI:3647550,Vmn1r260
MGI:3647569,Eif1ad12
MGI:3647570,Fam181a
MGI:3647581,Tmem178b
MGI:3647591,Vmn2r72
MGI:3647600,Otogl
MGI:3647604,Fam186b
MGI:3647616,Gm8251
MGI:3647628,Gm10283
MGI:3647631,Gm5114
MGI:3647649,Gm8978
MGI:3647652,Vmn1r241
MGI:3647662,Gm16405
MGI:3647681,Vmn1r103
MGI:3647683,Glyatl3
MGI:3647697,Scgb2b17
MGI:3647699,Zfp541
MGI:3647701,Gm9222
MGI:3647736,Bpifa6
MGI:3647743,Gm7271
MGI:3647749,Vmn2r48
MGI:3647754,Faiml
MGI:3647786,Vmn2r102
MGI:3647787,Vmn2r106
MGI:3647803,Ccdc188
MGI:3647811,Gm8281
MGI:3647817,Gm6351
MGI:3647820,Hectd4
MGI:3647831,Pate12
MGI:3647849,Vmn1r1
MGI:3647874,Plcxd2
MGI:3647875,Gm5485
MGI:3647877,Vmn2r58
MGI:3647882,Gm8159
MGI:3647925,Smok3c
MGI:3647947,Gm9949
MGI:3647952,Vmn2r22
MGI:3647953,Vmn2r21
MGI:3647969,Gm5784
MGI:3647977,Vmn2r98
MGI:3647985,Rpl10l
MGI:3647989,Gm8024
MGI:3647991,Gm8020
MGI:3648003,Defa43
MGI:3648006,Gm8857
MGI:3648017,Gm8271
MGI:3648026,Vmn2r100
MGI:3648050,Vmn2r94
MGI:3648074,Tmem240
MGI:3648085,Eif1ad15
MGI:3648126,Gm8165
MGI:3648134,Col6a5
MGI:3648148,Defb18
MGI:3648156,Slc38a6
MGI:3648167,Vmn1r135
MGI:3648176,Gm7233
MGI:3648195,Gm8362
MGI:3648209,Gm5544
MGI:3648211,Gm5157
MGI:3648212,Klhdc7b
MGI:3648229,Vmn2r4
MGI:3648252,Vmn2r114
MGI:3648256,Ubl5b
MGI:3648257,Eif1ad7
MGI:3648262,Vmn1r68
MGI:3648283,Scgb2b21
MGI:3648285,Gm5127
MGI:3648288,Tesl1
MGI:3648293,Cldn34b3
MGI:3648294,Tnrc18
MGI:3648297,Vmn2r68
MGI:3648311,Vmn2r75
MGI:3648314,Gm7072
MGI:3648316,Cyp2a22
MGI:3648367,Vmn1r175
MGI:3648377,Tmem28
MGI:3648378,Sult2a5
MGI:3648403,Cldn34b1
MGI:3648404,Cstdc3
MGI:3648414,Bend4
MGI:3648468,Vmn2r101
MGI:3648473,Zfp791
MGI:3648476,Phf11c
MGI:3648482,Tstd1
MGI:3648511,Gm6583
MGI:3648539,Prr19
MGI:3648543,Tmem267
MGI:3648554,Tesl2
MGI:3648566,Gm8122
MGI:3648581,Gm8439
MGI:3648583,Gm8232
MGI:3648646,Gm8011
MGI:3648653,Eno1b
MGI:3648654,Spink6
MGI:3648662,Vmn1r121
MGI:3648665,Atp6ap1l
MGI:3648690,Zfp975
MGI:3648691,Gm5592
MGI:3648692,Gm5591
MGI:3648697,Gm7903
MGI:3648713,Gm4871
MGI:3648717,Gm7298
MGI:3648734,Morf4l1b
MGI:3648735,Gm7102
MGI:3648740,Ces2h
MGI:3648757,Gm6525
MGI:3648758,Gm6526
MGI:3648766,Vmn2r117
MGI:3648769,Gm5800
MGI:3648770,Ccpg1os
MGI:3648771,Gm7951
MGI:3648776,Rhox2g
MGI:3648778,Gm7954
MGI:3648779,Rhox2d
MGI:3648791,Gm8113
MGI:3648807,Mcidas
MGI:3648809,Scgb2b19
MGI:3648846,Gm5938
MGI:3648873,Vmn1r116
MGI:3648880,Vmn1r117
MGI:3648891,Gm7982
MGI:3648905,Gm8879
MGI:3648915,Sult2a6
MGI:3648918,Gm4792
MGI:3648919,Ces1a
MGI:3648921,Gm8334
MGI:3648937,Gm6588
MGI:3648947,Gm7145
MGI:3648958,Gm8947
MGI:3648966,Gm16223
